Date1,Date2,Days,acctrefno,application_id,multiply_to
2022-08-26,2022-09-13,-18,457845,22060707JFAL,-1
2022-09-04,2022-09-13,-9,458009,220604014JTX,-1
2022-08-18,2022-09-13,-26,458015,22060801H0TX,-1
2022-08-30,2022-09-13,-13,458049,220608024CSC,-1
2022-08-19,2022-09-13,-25,458073,22060802QDAR,-1
2022-08-30,2022-08-30,0,458140,2206080407WI,1
2022-08-19,2022-09-13,-25,458151,2206080491AL,-1
2022-08-19,2022-09-13,-25,458280,22060806K2TX,-1
2022-09-06,2022-09-13,-6,458287,22060806PKFL,-1
2022-08-19,2022-09-13,-25,458334,22060807HPOK,-1
2022-09-08,2022-09-13,-4,458357,22060807WYMN,-1
2022-08-30,2022-09-13,-13,458509,22060901K4AL,-1
2022-09-05,2022-09-13,-8,458570,22060902BFTX,-1
2022-08-19,2022-09-13,-25,458580,22060302N1TX,-1
2022-09-03,2022-09-13,-10,458588,22060902V2IN,-1
2022-08-24,2022-09-13,-20,458772,22060905XBTN,-1
2022-08-23,2022-09-13,-20,458793,220609069VNY,-1
2022-08-19,2022-09-13,-25,458896,22060907S7TX,-1
2022-09-03,2022-09-13,-10,459073,22061001KJMS,-1
2022-08-22,2022-09-13,-22,459082,22061001V5MI,-1
2022-08-19,2022-09-13,-25,459085,22061001V1MI,-1
2022-08-19,2022-09-13,-25,459090,22061001RVSC,-1
2022-09-01,2022-09-13,-12,460095,220613017CMI,-1
2022-09-08,2022-09-13,-5,460101,220613019XAL,-1
2022-08-31,2022-09-13,-13,460208,22061303DPMN,-1
2022-09-01,2022-09-13,-12,460239,220613047HTX,-1
2022-08-22,2022-09-13,-22,460614,220614014YTX,-1
2022-08-31,2022-09-13,-12,460663,22051705R2IN,-1
2022-08-26,2022-09-13,-18,460847,220614066HNY,-1
2022-08-26,2022-09-13,-18,462044,22061700D8FL,-1
2022-08-26,2022-09-13,-18,462073,22061700RZMS,-1
2022-08-26,2022-09-13,-18,463233,22062004K4FL,-1
2022-09-08,2022-09-13,-4,463246,22060906TYFL,-1
2022-08-26,2022-09-06,11,463297,22062005XKLA,1
2022-08-30,2022-09-13,-13,463436,22062007RSFL,-1
2022-09-09,2022-09-13,-4,463557,22062100VBTN,-1
2022-09-02,2022-09-13,-11,463822,22062105VNTX,-1
2022-09-06,2022-09-13,-7,464633,22062300FDMI,-1
2022-09-01,2022-09-13,-12,464767,22062302LNAR,-1
2022-09-09,2022-09-13,-3,464878,220623050RTX,-1
2022-09-02,2022-09-13,-11,465181,22062402M2TX,-1
2022-09-08,2022-09-13,-5,465192,22062402RPFL,-1
2022-09-07,2022-09-13,-5,466332,22062706ZMAR,-1
2022-09-08,2022-09-13,-5,467555,22063000ZJTX,-1
2022-09-09,2022-09-13,-4,468136,22070102CFTN,-1
2022-04-20,2022-09-13,-145,409781,22020705QNOK,-1
2022-05-05,2022-09-13,-130,413661,22021801GSMS,-1
2022-05-13,2022-09-13,-122,415393,22022205QWTX,-1
2022-06-24,2022-06-30,6,415563,22022300SKAR,1
2022-08-31,2022-09-13,-13,415563,22022300SKAR,-1
2022-05-06,2022-09-13,-130,416130,22022404S7FL,-1
2022-05-20,2022-09-13,-115,418046,2203010674OK,-1
2022-07-07,2022-09-13,-68,418314,220302014KTX,-1
2022-05-13,2022-09-13,-123,418354,2203020263MI,-1
2022-05-19,2022-05-23,4,418546,22030206K3FL,1
2022-06-16,2022-07-01,15,418546,22030206K3FL,1
2022-07-14,2022-09-13,-61,418546,22030206K3FL,-1
2022-05-20,2022-06-03,14,418938,22030305DGTX,1
2022-06-17,2022-07-15,28,418938,22030305DGTX,1
2022-07-29,2022-09-13,-46,418938,22030305DGTX,-1
2022-06-02,2022-09-13,-103,419120,22030308F9MS,-1
2022-05-20,2022-09-13,-116,420742,22030800WCAR,-1
2022-05-24,2022-09-13,-112,420770,22030801P8OK,-1
2022-05-20,2022-06-08,19,421640,220310017JMS,1
2022-06-17,2022-09-13,-88,421640,220310017JMS,-1
2022-05-29,2022-09-13,-107,421689,22031002FMTX,-1
2022-05-20,2022-06-10,21,421710,22031002RNAL,1
2022-07-09,2022-09-13,-66,421710,22031002RNAL,-1
2022-07-15,2022-09-13,-60,421851,22031005N4TX,-1
2022-05-26,2022-09-13,-110,421925,22031006SCMI,-1
2022-06-01,2022-06-01,0,422104,22031009K4TX,1
2022-06-07,2022-06-10,2,422104,22031009K4TX,1
2022-07-19,2022-09-13,-55,422104,22031009K4TX,-1
2022-05-20,2022-06-16,27,422155,22031100Y5AR,1
2022-07-01,2022-09-13,-74,422155,22031100Y5AR,-1
2022-09-08,2022-09-13,-4,422214,22031102DSFL,-1
2022-06-03,2022-06-17,14,423340,2203140720AL,1
2022-07-01,2022-07-29,28,423340,2203140720AL,1
2022-08-12,2022-09-09,28,423340,2203140720AL,1
2022-07-06,2022-09-13,-68,423574,220315022LTX,-1
2022-06-03,2022-09-13,-102,424349,22031607V9TX,-1
2022-05-27,2022-09-13,-109,424483,220317014RMO,-1
2022-06-16,2022-09-13,-89,424582,22031702ZLAL,-1
2022-06-09,2022-06-23,14,424614,220317038KFL,1
2022-07-07,2022-07-21,14,424614,220317038KFL,1
2022-08-18,2022-09-13,-26,424614,220317038KFL,-1
2022-06-09,2022-06-11,2,424625,220317042GLA,1
2022-06-23,2022-09-13,-82,424625,220317042GLA,-1
2022-07-01,2022-07-15,14,424835,22031008RZTX,1
2022-07-29,2022-09-13,-46,424835,22031008RZTX,-1
2022-07-17,2022-08-08,22,424969,220318013MAL,1
2022-05-27,2022-09-13,-109,425472,22031900ZTFL,-1
2022-05-27,2022-05-31,4,425616,22031904GRMO,1
2022-08-05,2022-08-12,7,425616,22031904GRMO,1
2022-09-02,2022-09-09,7,425616,22031904GRMO,1
2022-07-20,2022-07-21,1,425935,220321007PKY,1
2022-06-02,2022-09-13,-103,425942,22032100GSMO,-1
2022-06-03,2022-09-13,-102,425990,22032101GRMO,-1
2022-06-03,2022-06-06,3,426170,22032105D8AL,1
2022-06-17,2022-06-20,3,426170,22032105D8AL,1
2022-07-01,2022-07-15,14,426170,22032105D8AL,1
2022-06-23,2022-09-13,-81,426214,22032106G7TX,-1
2022-05-27,2022-09-13,-109,426240,22032106RKMO,-1
2022-06-07,2022-06-10,3,426471,22032201Q6AR,1
2022-07-06,2022-09-13,-68,426471,22032201Q6AR,-1
2022-06-24,2022-07-08,14,426750,22032206YLIN,1
2022-07-15,2022-07-29,14,426750,22032206YLIN,1
2022-08-05,2022-08-12,7,426750,22032206YLIN,1
2022-08-26,2022-09-13,-18,426750,22032206YLIN,-1
2022-06-03,2022-06-23,20,426894,22032300PCOK,1
2022-07-01,2022-08-26,55,426894,22032300PCOK,1
2022-08-30,2022-09-13,-13,426894,22032300PCOK,-1
2022-06-15,2022-09-13,-90,427176,22032305YZTN,-1
2022-06-01,2022-09-13,-104,427189,220323064TTX,-1
2022-06-03,2022-09-13,-102,427658,22032405H9MO,-1
2022-06-28,2022-09-13,-76,427692,22032405ZVTX,-1
2022-06-07,2022-06-13,6,427753,22032406PRTX,1
2022-06-21,2022-07-22,31,427753,22032406PRTX,1
2022-08-15,2022-08-25,10,427753,22032406PRTX,1
2022-06-23,2022-09-13,-82,427777,22032406VNMS,-1
2022-06-03,2022-09-13,-102,427926,22032500MKFL,-1
2022-06-24,2022-07-01,7,427956,220325011VOK,1
2022-08-24,2022-09-13,-20,427956,220325011VOK,-1
2022-06-09,2022-06-13,4,428658,22032605C1TX,1
2022-06-23,2022-07-01,8,428658,22032605C1TX,1
2022-07-07,2022-07-12,5,428658,22032605C1TX,1
2022-07-21,2022-07-30,9,428658,22032605C1TX,1
2022-09-01,2022-09-03,2,428658,22032605C1TX,1
2022-06-10,2022-07-08,28,429042,22032803B2WI,1
2022-07-22,2022-08-19,28,429042,22032803B2WI,1
2022-09-02,2022-09-13,-11,429042,22032803B2WI,-1
2022-08-12,2022-08-19,7,429059,22032803P2SC,1
2022-06-15,2022-09-13,-90,429103,22032804RZTX,-1
2022-06-03,2022-09-13,-102,429187,2203280656MN,-1
2022-06-10,2022-09-13,-95,429293,22032807KJMN,-1
2022-06-10,2022-06-17,7,429294,22032807K6SC,1
2022-06-24,2022-07-08,14,429294,22032807K6SC,1
2022-07-22,2022-08-19,28,429294,22032807K6SC,1
2022-06-09,2022-09-13,-95,429439,220329010SFL,-1
2022-08-02,2022-09-13,-42,429562,22032903LRMO,-1
2022-06-24,2022-07-21,27,429578,22032903VFKY,1
2022-06-10,2022-09-13,-95,432071,22033105N8AR,-1
2022-06-08,2022-09-13,-97,432141,22033004YNAR,-1
2022-06-17,2022-08-01,45,432157,22033103RYAR,1
2022-08-30,2022-09-06,7,432200,220330020JMS,1
2022-08-10,2022-09-09,29,432682,22040500VROK,1
2022-06-17,2022-07-08,21,432829,22040504BNAL,1
2022-07-22,2022-08-05,14,432829,22040504BNAL,1
2022-08-12,2022-08-19,7,432829,22040504BNAL,1
2022-09-02,2022-09-09,7,432829,22040504BNAL,1
2022-06-20,2022-08-29,70,433220,220406014HFL,1
2022-06-24,2022-09-13,-81,433345,22040603TPAL,-1
2022-08-01,2022-09-13,-42,433357,22040603ZYAL,-1
2022-08-19,2022-09-13,-25,433377,22040604J4OK,-1
2022-06-28,2022-09-13,-76,433394,22032200XMTN,-1
2022-08-05,2022-09-13,-39,433496,220406062TLA,-1
2022-06-17,2022-09-13,-88,433513,22040606LCMN,-1
2022-06-24,2022-09-13,-81,433664,22040608MTLA,-1
2022-06-17,2022-09-13,-88,433899,22040703XCMI,-1
2022-07-07,2022-07-27,20,434062,22040706NNAL,1
2022-08-07,2022-08-26,19,434062,22040706NNAL,1
2022-08-05,2022-09-13,-39,434331,22032900X7KY,-1
2022-08-31,2022-09-09,8,434768,22040900TCTX,1
2022-08-11,2022-08-12,1,435343,22041102TFFL,1
2022-06-17,2022-09-13,-88,435408,2204110455TX,-1
2022-06-24,2022-09-13,-81,435603,22041107D3LA,-1
2022-07-07,2022-08-16,40,435799,2204120202FL,1
2022-06-24,2022-09-13,-81,435984,22041205K5AL,-1
2022-07-01,2022-09-13,-74,436620,22041307NNFL,-1
2022-07-07,2022-07-12,5,437048,220414079RTX,1
2022-07-05,2022-09-13,-69,438130,22041800Z2FL,-1
2022-07-07,2022-09-13,-68,438137,22041801TVTX,-1
2022-06-30,2022-09-13,-75,438139,22041801TDMO,-1
2022-06-24,2022-09-13,-81,438240,22041804H9IN,-1
2022-08-05,2022-08-17,12,438275,22041805CMTN,1
2022-07-13,2022-07-18,4,438560,220419016TLA,1
2022-08-24,2022-09-13,-19,438560,220419016TLA,-1
2022-07-01,2022-09-13,-74,439013,2204200156MO,-1
2022-07-01,2022-07-15,14,439027,22042001G7IN,1
2022-08-19,2022-08-26,7,439027,22042001G7IN,1
2022-09-02,2022-09-13,-11,439027,22042001G7IN,-1
2022-07-05,2022-09-13,-70,439032,22042001JHTX,-1
2022-07-08,2022-09-13,-66,439077,22042002FDFL,-1
2022-06-26,2022-09-13,-79,439280,22042005VROK,-1
2022-08-18,2022-09-13,-25,439497,22042100NBSC,-1
2022-08-03,2022-09-12,40,439603,2203290298MO,1
2022-07-15,2022-08-12,28,439812,22042106Y9TX,1
2022-09-09,2022-09-13,-4,439812,22042106Y9TX,-1
2022-07-27,2022-09-13,-47,439904,22042108BMMN,-1
2022-07-01,2022-09-13,-73,440001,22042200TGMI,-1
2022-08-08,2022-09-13,-35,440009,22042200XHSC,-1
2022-08-18,2022-09-13,-25,440041,22042201KFIN,-1
2022-06-30,2022-09-13,-75,440052,22042201MPAL,-1
2022-07-15,2022-07-29,14,440084,220422025ZFL,1
2022-08-12,2022-08-26,14,440084,220422025ZFL,1
2022-07-29,2022-08-11,12,440145,22042203KCTX,1
2022-08-31,2022-09-13,-12,440145,22042203KCTX,-1
2022-07-05,2022-09-13,-70,440548,22042301L2SC,-1
2022-07-03,2022-09-13,-72,441290,220425099SMO,-1
2022-07-15,2022-09-13,-60,441832,22031407VLFL,-1
2022-08-05,2022-08-05,0,441981,22042705PJTX,1
2022-07-07,2022-09-13,-68,442012,2204270699TN,-1
2022-08-03,2022-09-13,-41,442032,22042706HHOK,-1
2022-07-12,2022-09-13,-62,442037,220413068ZMO,-1
2022-07-07,2022-09-13,-68,442066,220427071QKS,-1
2022-07-18,2022-09-13,-56,442224,2204280141IN,-1
2022-07-07,2022-09-13,-67,442430,220428061KSC,-1
2022-07-22,2022-09-13,-53,442438,22041903Q8FL,-1
2022-07-25,2022-09-13,-50,442509,2204280765FL,-1
2022-07-14,2022-09-13,-61,442566,220428085GMO,-1
2022-08-04,2022-08-21,17,443985,22050300GQSC,1
2022-07-22,2022-09-13,-53,444247,22050306BHOK,-1
2022-07-22,2022-09-13,-53,444303,220503076WMN,-1
2022-07-18,2022-09-13,-57,444488,220504025LAL,-1
2022-07-15,2022-09-13,-60,444535,220504039JMS,-1
2022-07-22,2022-09-13,-53,444583,22050404HGTN,-1
2022-07-15,2022-09-13,-60,444616,220504058QIN,-1
2022-07-15,2022-09-13,-60,444739,22050407LDMS,-1
2022-07-15,2022-08-15,31,444906,22050501F4MN,1
2022-08-26,2022-09-13,-18,444906,22050501F4MN,-1
2022-07-22,2022-09-13,-53,445092,2205050563MO,-1
2022-07-15,2022-09-13,-60,445338,22050600NVFL,-1
2022-07-15,2022-08-19,35,445367,22050601GDMS,1
2022-08-26,2022-09-13,-18,445367,22050601GDMS,-1
2022-08-05,2022-09-13,-39,446303,220509042CFL,-1
2022-07-22,2022-09-13,-53,446711,22051002SRMO,-1
2022-07-22,2022-09-13,-53,446838,22051005KXFL,-1
2022-07-29,2022-09-13,-46,447329,220511061ZMO,-1
2022-07-19,2022-09-13,-56,447857,22051207SMTX,-1
2022-07-22,2022-08-15,24,447991,220513012PNY,1
2022-08-26,2022-09-13,-18,447991,220513012PNY,-1
2022-08-26,2022-09-13,-18,448980,22051603Z5MN,-1
2022-07-29,2022-09-13,-46,449138,22051607MZMO,-1
2022-07-30,2022-09-13,-45,449338,22051601PMTX,-1
2022-08-12,2022-09-13,-32,449477,220517056QMI,-1
2022-08-18,2022-08-22,4,449480,2205170586SC,1
2022-09-01,2022-09-02,1,449480,2205170586SC,1
2022-08-02,2022-09-13,-41,449549,22051706NBAL,-1
2022-07-29,2022-09-13,-46,449914,220518051QFL,-1
2022-08-09,2022-09-13,-35,449988,2205180679TN,-1
2022-08-26,2022-09-02,7,450374,220519050ZSC,1
2022-07-29,2022-09-13,-46,450687,2205200221KY,-1
2022-08-05,2022-08-11,6,451618,22051202GRFL,1
2022-09-01,2022-09-13,-12,451662,22052302Z3TN,-1
2022-08-11,2022-09-01,21,451709,22052304F2TX,1
2022-09-08,2022-09-13,-5,451709,22052304F2TX,-1
2022-07-29,2022-09-13,-46,451727,22052304KQFL,-1
2022-08-05,2022-09-09,35,452054,2205240136NY,1
2022-08-05,2022-09-13,-39,452669,22052504ZJOK,-1
2022-08-03,2022-09-13,-41,453450,22052500XGIN,-1
2022-08-12,2022-08-12,0,454413,22053100N3NY,1
2022-08-17,2022-08-19,2,454413,22053100N3NY,1
2022-08-19,2022-08-26,7,454597,22053105D9TX,1
2022-09-02,2022-09-09,7,454597,22053105D9TX,1
2022-08-12,2022-09-13,-32,454632,22053106BZFL,-1
2022-08-09,2022-09-13,-35,454704,22053107KVOK,-1
2022-08-16,2022-09-13,-27,454822,22060100GCMI,-1
2022-08-12,2022-09-13,-32,454917,22060102C1LA,-1
2022-08-26,2022-09-09,14,454919,22060102CVAL,1
2022-08-12,2022-09-09,28,455094,22051806XTMI,1
2022-08-31,2022-09-13,-13,455160,220601071TMS,-1
2022-08-12,2022-09-13,-32,455546,22060205DPNY,-1
2022-09-01,2022-09-08,7,455927,220603027TTX,1
2022-08-18,2022-09-13,-25,457311,2206060868TX,-1
2022-08-24,2022-09-13,-19,457496,22060701VZTX,-1
2022-08-19,2022-09-13,-25,458004,22060801CFMS,-1
2022-08-26,2022-09-13,-18,458311,220608072YAL,-1
2022-08-26,2022-09-13,-18,458316,220608071JTX,-1
2022-09-02,2022-09-13,-11,458811,22060906FTSC,-1
2022-08-19,2022-09-13,-25,458965,220609091CTX,-1
2022-08-30,2022-09-13,-14,459025,22061000WDMO,-1
2022-08-25,2022-09-13,-19,459172,220610030NMS,-1
2022-08-25,2022-09-13,-19,460099,220613016XMI,-1
2022-09-01,2022-09-13,-12,460120,22061301M1WI,-1
2022-09-03,2022-09-13,-10,460436,220613074KMS,-1
2022-09-07,2022-09-13,-5,460563,22061400FWFL,-1
2022-09-01,2022-09-07,6,460604,22061400ZNAR,1
2022-08-30,2022-09-13,-14,460682,22061402FQIN,-1
2022-08-26,2022-09-13,-18,460753,220614046FOK,-1
2022-08-26,2022-09-13,-18,460906,2206140747AR,-1
2022-08-26,2022-09-02,7,461834,2206080706NY,1
2022-09-09,2022-09-13,-4,461834,2206080706NY,-1
2022-09-08,2022-09-13,-4,462063,22061700MWSC,-1
2022-08-26,2022-09-13,-18,462065,22061700MNIN,-1
2022-08-26,2022-09-13,-18,462089,2206170114FL,-1
2022-08-26,2022-09-13,-18,462100,22061701B4AL,-1
2022-09-08,2022-09-13,-5,462219,22061703JKNY,-1
2022-09-03,2022-09-13,-10,462263,22051705HMIN,-1
2022-08-26,2022-09-13,-18,463063,22062000VWKY,-1
2022-09-09,2022-09-13,-3,463091,22062001HRTX,-1
2022-08-27,2022-09-13,-17,463339,2206200639TX,-1
2022-09-07,2022-09-13,-5,463532,22062100BBNY,-1
2022-09-02,2022-09-13,-10,463614,22062101PTSC,-1
2022-09-09,2022-09-13,-4,463812,220426071MMS,-1
2022-09-01,2022-09-12,11,463859,22062106D9SC,1
2022-09-01,2022-09-13,-12,464074,22062200JRFL,-1
2022-09-02,2022-09-09,7,464115,220622010RAR,1
2022-09-03,2022-09-13,-10,464220,22062202FRTX,-1
2022-08-30,2022-09-13,-14,464373,22062205DBTX,-1
2022-09-01,2022-09-13,-12,464645,22062300PDTX,-1
2022-09-01,2022-09-13,-12,464759,22062302D3KS,-1
2022-09-07,2022-09-13,-6,468204,22070103MGTN,-1
2022-04-15,2022-09-13,-151,408762,220204038POK,-1
2022-05-23,2022-09-13,-112,413535,22021705WZAR,-1
2022-05-02,2022-09-13,-133,413632,2202180106AR,-1
2022-05-26,2022-09-13,-110,414717,22022102FFTX,-1
2022-05-10,2022-05-11,1,414741,220221030BOK,1
2022-09-01,2022-09-13,-12,414741,220221030BOK,-1
2022-05-06,2022-05-13,7,415214,22022202MWAR,1
2022-07-06,2022-09-13,-68,415214,22022202MWAR,-1
2022-07-05,2022-07-19,14,415323,22022204R2OK,1
2022-08-02,2022-08-16,14,415323,22022204R2OK,1
2022-07-29,2022-09-13,-46,417591,220228053LTX,-1
2022-05-19,2022-09-13,-117,417693,22022807B2OK,-1
2022-05-19,2022-06-06,18,420475,22022603JBMS,1
2022-06-27,2022-09-13,-77,420475,22022603JBMS,-1
2022-05-25,2022-05-27,2,420736,22030800MJFL,1
2022-06-08,2022-09-13,-97,420736,22030800MJFL,-1
2022-09-02,2022-09-13,-11,420852,22030803RCOK,-1
2022-06-08,2022-06-22,14,420954,2203080676TX,1
2022-07-06,2022-09-13,-69,420954,2203080676TX,-1
2022-06-28,2022-09-13,-76,421633,220310012VTX,-1
2022-07-26,2022-09-13,-48,421678,220310022ZMI,-1
2022-06-09,2022-09-13,-96,421862,22031005QVMI,-1
2022-07-14,2022-07-20,5,421929,22031006RGMS,1
2022-07-15,2022-07-22,7,422153,22031100X8TX,1
2022-08-12,2022-08-19,7,422153,22031100X8TX,1
2022-05-18,2022-06-03,16,422159,220311012TMI,1
2022-06-08,2022-06-16,8,422159,220311012TMI,1
2022-06-22,2022-06-29,7,422159,220311012TMI,1
2022-07-06,2022-07-28,22,422159,220311012TMI,1
2022-08-03,2022-08-05,2,422159,220311012TMI,1
2022-08-10,2022-08-12,2,422159,220311012TMI,1
2022-08-17,2022-08-31,14,422159,220311012TMI,1
2022-09-08,2022-09-13,-5,422159,220311012TMI,-1
2022-05-20,2022-09-13,-116,422182,22031101NHAL,-1
2022-05-23,2022-09-13,-113,422262,220311039TMS,-1
2022-05-23,2022-09-13,-113,423278,22031405Z5TX,-1
2022-05-26,2022-09-13,-110,423313,22031406PYMI,-1
2022-07-07,2022-09-13,-67,423983,22031600V3TX,-1
2022-06-08,2022-09-13,-97,424430,220316092QTX,-1
2022-06-10,2022-09-13,-95,424550,22031702FVFL,-1
2022-06-03,2022-06-10,7,424909,220317098JTX,1
2022-06-17,2022-06-23,6,424909,220317098JTX,1
2022-07-01,2022-07-09,8,424909,220317098JTX,1
2022-07-15,2022-07-21,6,424909,220317098JTX,1
2022-07-29,2022-08-04,6,424909,220317098JTX,1
2022-08-12,2022-08-18,6,424909,220317098JTX,1
2022-08-26,2022-09-01,6,424909,220317098JTX,1
2022-09-09,2022-09-13,-4,424909,220317098JTX,-1
2022-07-22,2022-09-13,-53,425450,22031900HQIN,-1
2022-06-05,2022-06-15,10,426014,220321021POK,1
2022-06-20,2022-06-28,8,426014,220321021POK,1
2022-06-03,2022-09-13,-102,426020,22032101TTLA,-1
2022-06-16,2022-09-13,-88,426057,22032102WSMO,-1
2022-06-10,2022-09-13,-94,426416,22032200QBMI,-1
2022-06-10,2022-06-13,3,426493,220322026PTX,1
2022-08-19,2022-09-13,-25,426493,220322026PTX,-1
2022-07-08,2022-07-22,14,426610,22032204L8IN,1
2022-07-29,2022-08-05,7,426610,22032204L8IN,1
2022-08-19,2022-08-26,7,426610,22032204L8IN,1
2022-09-02,2022-09-09,7,426610,22032204L8IN,1
2022-06-15,2022-06-29,14,426881,22032300FSTN,1
2022-07-07,2022-09-13,-67,426918,2203230154TX,-1
2022-06-10,2022-09-13,-95,427232,22032306M5TX,-1
2022-06-10,2022-09-13,-95,427470,22032401JGMI,-1
2022-06-03,2022-09-13,-102,427684,22032405S1WI,-1
2022-06-23,2022-09-13,-82,427786,2203240731FL,-1
2022-06-24,2022-09-13,-81,428053,22032502V5MS,-1
2022-06-10,2022-09-13,-95,429161,22032100G6FL,-1
2022-07-01,2022-09-13,-74,429420,22032900VHOK,-1
2022-07-03,2022-07-08,5,429438,220329010LFL,1
2022-06-10,2022-08-19,70,429462,22032901DVLA,1
2022-09-02,2022-09-13,-11,429462,22032901DVLA,-1
2022-06-10,2022-06-29,19,429505,220329025CAR,1
2022-08-12,2022-08-16,4,429505,220329025CAR,1
2022-06-30,2022-07-15,15,429590,220329040FWI,1
2022-09-02,2022-09-13,-11,431939,22040401HJAL,-1
2022-07-01,2022-09-13,-74,432023,22040400TSFL,-1
2022-06-23,2022-06-23,0,432026,22040400S7FL,1
2022-07-16,2022-09-13,-59,432026,22040400S7FL,-1
2022-06-10,2022-06-15,5,432042,2203310876MS,1
2022-06-24,2022-07-05,11,432042,2203310876MS,1
2022-07-15,2022-07-18,3,432042,2203310876MS,1
2022-07-29,2022-08-31,33,432042,2203310876MS,1
2022-08-15,2022-09-13,-29,432088,2203310683AL,-1
2022-06-13,2022-09-13,-91,432100,22033106S0IN,-1
2022-08-05,2022-08-19,14,432173,22033003X2TN,1
2022-09-02,2022-09-13,-11,432173,22033003X2TN,-1
2022-06-15,2022-09-13,-90,432176,22033003S4IN,-1
2022-08-19,2022-08-26,7,432198,220330020RTX,1
2022-09-02,2022-09-13,-11,432198,220330020RTX,-1
2022-06-10,2022-09-13,-95,432377,22040100Q3AR,-1
2022-06-17,2022-09-13,-88,432389,22040100Y7AR,-1
2022-06-10,2022-09-13,-95,432515,22032800M2FL,-1
2022-06-10,2022-09-13,-95,432575,22040408DPMI,-1
2022-06-17,2022-09-13,-88,432652,2204010180TX,-1
2022-06-24,2022-07-01,7,432677,22040500X2IN,1
2022-08-12,2022-08-19,7,432677,22040500X2IN,1
2022-09-09,2022-09-13,-4,432677,22040500X2IN,-1
2022-06-17,2022-09-13,-88,432848,22040504QVFL,-1
2022-06-20,2022-09-13,-85,432882,22040505N2FL,-1
2022-06-21,2022-06-21,0,432961,220405070WOK,1
2022-08-15,2022-09-13,-28,432961,220405070WOK,-1
2022-06-29,2022-09-13,-75,433170,22040600KHSC,-1
2022-07-22,2022-09-02,42,433281,22040602KYTN,1
2022-08-04,2022-08-19,14,433341,22040603FTTX,1
2022-08-24,2022-09-13,-19,433341,22040603FTTX,-1
2022-06-23,2022-09-13,-81,433444,22040605LPMI,-1
2022-07-01,2022-08-15,45,433529,22040606RBAR,1
2022-09-01,2022-09-13,-12,433529,22040606RBAR,-1
2022-08-19,2022-09-13,-25,434788,22040900Z6FL,-1
2022-07-01,2022-08-17,47,434828,22040901X7MO,1
2022-08-26,2022-09-13,-18,434828,22040901X7MO,-1
2022-06-17,2022-09-13,-88,435263,22041100TWSC,-1
2022-06-20,2022-09-13,-85,435264,22041100W8TN,-1
2022-06-21,2022-07-05,14,435299,22041101PJTN,1
2022-06-29,2022-09-13,-76,435305,22041101Z3WI,-1
2022-07-04,2022-09-13,-71,435338,22041102LCAL,-1
2022-06-25,2022-09-13,-80,435405,220411043FFL,-1
2022-07-22,2022-09-13,-53,435552,22041106KDKY,-1
2022-07-01,2022-09-13,-74,435860,22041203HBTX,-1
2022-07-01,2022-07-03,2,435976,22041205BTOK,1
2022-06-29,2022-06-29,0,436075,22041206VDMI,1
2022-07-13,2022-07-13,0,436075,22041206VDMI,1
2022-07-27,2022-07-27,0,436075,22041206VDMI,1
2022-08-10,2022-08-10,0,436075,22041206VDMI,1
2022-08-24,2022-08-24,0,436075,22041206VDMI,1
2022-09-07,2022-09-07,0,436075,22041206VDMI,1
2022-06-24,2022-09-13,-81,436584,22041306WBFL,-1
2022-07-06,2022-09-13,-68,436707,22041400KNTN,-1
2022-06-24,2022-09-13,-81,436752,22041401G5MO,-1
2022-07-14,2022-07-28,14,436757,22041401LWMO,1
2022-08-11,2022-09-08,28,436757,22041401LWMO,1
2022-06-28,2022-07-05,7,436919,22041404Y0AL,1
2022-07-12,2022-07-26,14,436919,22041404Y0AL,1
2022-08-02,2022-08-30,28,436919,22041404Y0AL,1
2022-08-01,2022-08-25,24,436996,22041406HDTX,1
2022-06-24,2022-09-13,-81,437190,22041500KYMI,-1
2022-06-24,2022-07-22,28,437205,22041500V5TX,1
2022-08-05,2022-09-02,28,437205,22041500V5TX,1
2022-07-06,2022-09-13,-69,438120,2204180187AL,-1
2022-06-29,2022-07-13,14,438382,220418071VTX,1
2022-07-20,2022-07-27,7,438382,220418071VTX,1
2022-08-17,2022-08-24,7,438382,220418071VTX,1
2022-06-24,2022-09-13,-81,438387,2204180783TX,-1
2022-06-24,2022-09-13,-81,438399,220418078CWI,-1
2022-07-15,2022-07-29,14,438413,22041807P8TN,1
2022-08-03,2022-09-13,-40,438413,22041807P8TN,-1
2022-07-01,2022-09-13,-74,438518,22041900CKFL,-1
2022-07-05,2022-09-13,-70,438520,22041900H8IN,-1
2022-08-03,2022-09-13,-41,438532,22041900GKFL,-1
2022-07-02,2022-09-13,-73,438817,22041906NHMS,-1
2022-07-15,2022-09-13,-60,439264,22042005R0TN,-1
2022-07-01,2022-09-13,-74,439329,22042006MDTX,-1
2022-07-03,2022-09-13,-72,439772,220421065WAL,-1
2022-06-29,2022-07-05,6,440055,22042201VTTX,1
2022-07-29,2022-08-15,16,440055,22042201VTTX,1
2022-08-26,2022-08-30,3,440055,22042201VTTX,1
2022-09-07,2022-09-13,-6,440055,22042201VTTX,-1
2022-06-30,2022-07-04,4,440089,2204220297FL,1
2022-07-12,2022-07-13,1,440089,2204220297FL,1
2022-07-26,2022-09-13,-49,440089,2204220297FL,-1
2022-06-30,2022-07-07,7,440105,22042202V1TN,1
2022-09-12,2022-09-13,0,440105,22042202V1TN,-1
